Project Geographic District ,Project Building Identifier,Project School Name,Project Type,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
19,K171,I.S. 171 - BROOKLYN,DOE - RESOA,FY23 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,50000,0,DSF0001035455,FALSE,,,
19,K174,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Scope,Complete,8/29/2023,1/2/2024,11/7/2023,4504,1362,1362,DSF0001035017,TRUE,-3142,-69.76021314,0
19,K174,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Design,Complete,11/7/2023,5/6/2024,1/24/2024,20270,5449,5449,DSF0001035017,TRUE,-14821,-73.11790824,0
19,K174,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Construction,PNS,,,PNS,261253,261253,0,DSF0001035017,FALSE,,,
19,K174,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,"CM,F&E",PNS,,,PNS,48422,48422,3513,DSF0001035017,FALSE,,,
19,K174,SCHOOL OF THE FUTURE BROOKLYN,Fast Track Projects,FY20 RESO A LIBRARY UPGRADE,Construction,In-Progress,5/30/2022,,,,53609,51139,DSF0000913048,FALSE,,,
19,K174,P.S. 174 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,8/8/2023,,3/25/2024,,54608,54608,,FALSE,,,
19,K174,SCHOOL OF THE FUTURE BROOKLYN,DOE - RESOA,FY22 RESO A HYDROPONICS LAB,Construction,In-Progress,7/7/2023,,,,241380,0,DSF0001033122,FALSE,,,
19,K190,P.S. 190 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,9/26/2023,1/30/2024,9/27/2023,5166,1424,1424,DSF0001035019,TRUE,-3742,-72.43515292,0
19,K190,P.S. 190 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,9/27/2023,3/27/2024,3/20/2024,23248,5696,5696,DSF0001035019,TRUE,-17552,-75.49896765,0
19,K190,P.S. 190 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Construction,PNS,,,PNS,299647,299647,0,DSF0001035019,FALSE,,,
19,K190,P.S. 190 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,"CM,F&E",PNS,,,PNS,55538,55538,4890,DSF0001035019,FALSE,,,
19,K190,P.S. 190 - BROOKLYN,SCA IEH,PO18-ABATE AND REPLACE ROTTED WOOD FLOORS LOCATIONS: CLASSROOMS 507 (22'X39') AND 511 (24'X30'),Construction,Complete,7/7/2023,,4/23/2024,,78,78,SCA0000072113,FALSE,,,
19,K190,P.S. 190 - BROOKLYN,DOE - RESOA,FY20 RESO A HYDROPONICS LAB,Construction,In-Progress,3/16/2021,,,,207431,0,DSF0000913051,FALSE,,,
19,K190,P.S. 190 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,7/5/2022,,,,236903,0,DSF0001034222,FALSE,,,
19,K202,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Scope,Complete,6/27/2022,12/21/2022,10/6/2022,257257,309056,299275,"DSF0001012557, DSF0001012558, DSF0001012559, DSF0001012554, DSF0001036327",TRUE,42018,16.33308326,1
19,K202,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Design,Complete,10/19/2022,6/26/2023,5/3/2023,1286286,387225,387225,"DSF0001012557, DSF0001012558, DSF0001012559, DSF0001012554, DSF0001036327",TRUE,-899061,-69.8958863,0
19,K202,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Construction,In-Progress,10/16/2023,3/3/2026,,28941441,26439748,1662949,"DSF0001012557, DSF0001012558, DSF0001012559, DSF0001012554, DSF0001036327",TRUE,-27278492,-94.25409053,0
19,K202,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,"CM,F&E",In-Progress,10/16/2023,3/3/2026,,1800800,247896,224155,"DSF0001012557, DSF0001012558, DSF0001012559, DSF0001012554, DSF0001036327",TRUE,-1576645,-87.55247668,0
19,K202,P.S. 202 - BROOKLYN,DOE - RESOA,FY22 RESO A HYDROPONICS LAB,Construction,In-Progress,1/20/2023,,,,230140,0,DSF0001033037,FALSE,,,
19,K202,P.S. 202 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,7/12/2018,,,,244560,0,DSF0000823660,FALSE,,,
19,K213,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,9/18/2019,2/6/2020,5/4/2021,28328,94277,74538,DSF0001012796,TRUE,46210,163.1248235,1
19,K213,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Design,Complete,5/13/2021,10/14/2021,2/7/2022,141640,213461,167509,DSF0001012796,TRUE,25869,18.2639085,1
19,K213,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,6/27/2022,12/18/2023,,3186910,3191230,2536169,DSF0001012796,TRUE,-650741,-20.41918347,0
19,K213,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,6/27/2022,12/18/2023,,199103,481353,477490,DSF0001012796,TRUE,278387,139.8205954,1
19,K213,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/5/2023,5/5/2023,1/13/2023,4395,4566,4566,DSF0001034580,TRUE,171,3.890784983,0
19,K213,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,1/13/2023,7/12/2023,4/5/2023,19776,18263,18263,DSF0001034580,TRUE,-1513,-7.650687702,0
19,K213,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,7/21/2023,6/14/2024,,254893,236676,90659,DSF0001034580,TRUE,-164234,-64.43252659,0
19,K213,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,7/21/2023,6/14/2024,,108028,90831,60022,DSF0001034580,TRUE,-48006,-44.43847891,0
19,K213,P.S. 213 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,5/9/2024,,5/15/2024,,65832,7327,DSF0001084096,FALSE,,,
19,K214,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Scope,Complete,2/6/2019,9/3/2019,11/15/2019,154000,176401,152641,"DSF0000871422, DSF0000912353, DSF0000960613",TRUE,-1359,-0.882467532,0
19,K214,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Design,Complete,1/23/2020,7/9/2020,5/10/2022,770000,720470,689737,"DSF0000871422, DSF0000912353, DSF0000960613",TRUE,-80263,-10.42376623,0
19,K214,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Construction,In-Progress,8/10/2022,11/2/2023,,17325001,15946479,10483592,"DSF0000871422, DSF0000912353, DSF0000960613",TRUE,-6841409,-39.48864996,0
19,K214,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,8/10/2022,11/2/2023,,1199985,588469,584071,"DSF0000871422, DSF0000912353, DSF0000960613",TRUE,-615914,-51.32680825,0
19,K214,P.S. 214 - BROOKLYN,SCA IEH,PO18-ABATE AND REPLACE 560 SQ FT FLOOR IN ROOM 411 9X9 TILES DAMAGED DURING FLOOD,Construction,In-Progress,6/7/2024,,,,7813,1938,SCA0000073058,FALSE,,,
19,K214,P.S. 214 - BROOKLYN,DOE - RESOA,RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,179000,0,DSF0001035078,FALSE,,,
19,K214,P.S. 214 - BROOKLYN,DOE - RESOA,FY23 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,69820,0,DSF0001035474,FALSE,,,
19,K214,P.S. 214 - BROOKLYN,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,10/12/2021,,,,60651,0,DSF0000866110,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,8/14/2023,1/2/2024,10/27/2023,12668,25381,24990,DSF0001085808,TRUE,12322,97.26870856,1
19,K218,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Design,Complete,10/30/2023,4/3/2024,3/13/2024,57008,39011,36256,DSF0001085808,TRUE,-20752,-36.4019085,0
19,K218,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Construction,PNS,,,PNS,734770,734770,10567,DSF0001085808,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,136186,136186,32706,DSF0001085808,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,SCA Emergency Response,EARTHQUAKE REMEDIATION WORK - SWB @K218,Construction,In-Progress,4/8/2024,,,,490110,280750,SCA0000072900,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,SCA IEH,PO18-ACM INSULATION ABATEMENT - ROUGHLY 70 SF OF DUCT INSULATION ON THE GYM BLOWER REHEAT COIL MARKE,Construction,Complete,12/26/2023,,2/20/2024,,7300,1025,SCA0000072595,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,SCA IEH,PO18-ABATE AND REPLACE 9X9 FLOOR TILES IN CLASSROOM AND CLOSET LOCATION: ROOM 208 APPROX 1375 SQFT /,Construction,Complete,3/18/2024,,5/4/2024,,51501,4674,SCA0000072816,FALSE,,,
19,K218,SCHOOL FOR CLASSICS HS - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY,Purch & Install,PNS,,,PNS,,90000,0,DSF0001086028,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,DOE - RESOA,FY22 RESO A HYDROPONICS LAB,Construction,In-Progress,12/6/2022,,,,243818,0,DSF0001033039,FALSE,,,
19,K218,I.S. 218 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,6/27/2024,,,,65832,0,DSF0001084746,FALSE,,,
19,K224,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Scope,Complete,6/7/2019,10/23/2019,9/1/2021,112240,261282,259764,"DSF0001091441, DSF0000988245, DSF0000988242, DSF0001013030, DSF0001013035",TRUE,147524,131.4362081,1
19,K224,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Design,Complete,9/29/2021,3/7/2022,5/9/2024,561200,289718,232194,"DSF0001091441, DSF0000988245, DSF0000988242, DSF0001013030, DSF0001013035",TRUE,-329006,-58.62544547,0
19,K224,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Construction,PNS,,,PNS,12627000,12627000,57537,"DSF0001091441, DSF0000988245, DSF0000988242, DSF0001013030, DSF0001013035",FALSE,,,
19,K224,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,"CM,F&E",PNS,,,PNS,785679,785679,48907,"DSF0001091441, DSF0000988245, DSF0000988242, DSF0001013030, DSF0001013035",FALSE,,,
19,K224,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/1/2023,6/1/2023,2/6/2023,7639,4973,4973,DSF0001034639,TRUE,-2666,-34.899856,0
19,K224,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/6/2023,8/2/2023,5/3/2023,34375,19894,19894,DSF0001034639,TRUE,-14481,-42.12654545,0
19,K224,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,11/9/2023,10/3/2024,,443050,402313,245033,DSF0001034639,TRUE,-198017,-44.69405259,0
19,K224,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,11/9/2023,10/3/2024,,116757,80104,5921,DSF0001034639,TRUE,-110836,-94.92878371,0
19,K224,P.S. 224 - BROOKLYN,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,3/28/2019,,,,117818,95441,SCA0000057028,FALSE,,,
19,K224,P.S. 224 - BROOKLYN,DOE - RESOA,FY22 RESO A HYDROPONICS LAB,Construction,In-Progress,7/10/2023,,,,171834,0,DSF0001033042,FALSE,,,
19,K224,P.S. 224 - BROOKLYN,DOE - RESOA,FY24 RESO A LIBRARY UPGRADE,Construction,PNS,,,PNS,,100000,0,DSF0001086031,FALSE,,,
19,K224,P.S. 224 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,6/3/2024,,6/10/2024,,65832,8568,DSF0001084104,FALSE,,,
19,K260,THE FRESH CREEK SCHOOL - BROOKLYN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,10/2/2023,,,,200000,0,DSF0001033062,FALSE,,,
19,K260,THE FRESH CREEK SCHOOL - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,10/2/2022,,,,177123,0,DSF0001008681,FALSE,,,
19,K273,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,9/17/2021,2/7/2022,1/26/2022,104244,192764,170515,DSF0001009293,TRUE,66271,63.57296343,1
19,K273,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,2/23/2022,8/9/2022,12/7/2022,521220,477837,379670,DSF0001009293,TRUE,-141550,-27.15743832,0
19,K273,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,9/4/2023,9/2/2025,,11727450,10663001,226956,DSF0001009293,TRUE,-11500494,-98.06474553,0
19,K273,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,9/4/2023,9/2/2025,,767134,299243,273037,DSF0001009293,TRUE,-494097,-64.4081738,0
19,K273,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4/15/2024,8/14/2024,4/19/2024,4191,1314,1314,DSF0001087442,TRUE,-2877,-68.64710093,0
19,K273,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,4/19/2024,10/16/2024,,18859,18859,5256,DSF0001087442,TRUE,-13603,-72.1300175,0
19,K273,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,PNS,,,PNS,243076,243076,0,DSF0001087442,FALSE,,,
19,K273,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",PNS,,,PNS,45053,45053,1041,DSF0001087442,FALSE,,,
19,K273,P.S. 273 - BROOKLYN,DIIT - RESOA,RESO A TECHNOLOGY,Purch & Install,PNS,,,PNS,,150000,0,DSF0000843695,FALSE,,,
19,K273,P.S. 273 - BROOKLYN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,4/4/2017,,,,146301,0,DSF0000782141,FALSE,,,
19,K273,P.S. 273 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,3/29/2024,,,,65832,0,DSF0001084129,FALSE,,,
19,K290,P.S. 290 - BROOKLYN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,12/2/2022,,3/6/2023,,50000,37044,DSF0001034735,FALSE,,,
19,K290,P.S. 290 - BROOKLYN,DOE - RESOA,FY24 RESO A BATHROOM UPGRADES,Construction,In-Progress,1/16/2024,,,,300000,0,DSF0001086072,FALSE,,,
19,K290,P.S. 290 - BROOKLYN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,1/3/2017,,,,105572,0,DSF0000782405,FALSE,,,
19,K292,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,7/7/2023,11/22/2023,11/20/2023,78283,145896,145896,"DSF0001064959, DSF0001092609",TRUE,67613,86.36996538,1
19,K292,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,11/21/2023,4/24/2024,5/6/2024,391414,263868,251181,"DSF0001064959, DSF0001092609",TRUE,-140233,-35.82728262,0
19,K292,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Construction,PNS,,,PNS,8806818,8806818,28725,"DSF0001064959, DSF0001092609",FALSE,,,
19,K292,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,547980,547980,23290,"DSF0001064959, DSF0001092609",FALSE,,,
19,K292,I.S. 292 - BROOKLYN,SCA IEH,PO18-ABATE AND REPLACE FLOOR TILES IN 1ST FLOOR CORRIDOR,Construction,Complete,5/30/2024,,6/5/2024,,543,543,SCA0000073040,FALSE,,,
19,K292,I.S. 292 - BROOKLYN,Fast Track Projects,LSP- VACUUM PUMP & STEAM TRAP REPLACEMENTS,Construction,Complete,6/2/2021,,2/8/2024,,400438,400392,DSF0000989390,FALSE,,,
19,K292,I.S. 292 - BROOKLYN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,220000,0,DSF0001033057,FALSE,,,
19,K292,I.S. 292 - BROOKLYN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,4/4/2017,,,,121400,0,DSF0000782446,FALSE,,,
19,K292,I.S. 292 - BROOKLYN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,4/26/2023,,,,595936,0,DSF0001035162,FALSE,,,
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Scope,Complete,1/10/2023,5/25/2023,6/5/2023,63069,91689,78110,"DSF0001083707, DSF0001111837",TRUE,15041,23.84848341,1
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Design,In-Progress,6/21/2023,12/8/2023,,315344,315344,99191,"DSF0001083707, DSF0001111837",TRUE,-216153,-68.54514435,0
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Construction,PNS,,,PNS,7095243,7095243,279207,"DSF0001083707, DSF0001111837",FALSE,,,
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",PNS,,,PNS,441482,441482,62561,"DSF0001083707, DSF0001111837",FALSE,,,
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,6/30/2023,10/30/2023,11/1/2023,18286,18856,17882,DSF0001083809,TRUE,-404,-2.209340479,0
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,11/2/2023,4/2/2024,4/30/2024,82288,69041,13859,DSF0001083809,TRUE,-68429,-83.15793311,0
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,PNS,,,PNS,1060600,1060600,2772,DSF0001083809,FALSE,,,
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",PNS,,,PNS,196577,196577,7769,DSF0001083809,FALSE,,,
19,K302,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,Scope,Complete,2/25/2021,11/19/2021,10/5/2021,0,30613,30613,"DSF0000913266, DSF0000913267",FALSE,,,
19,K302,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,Design,Complete,10/13/2021,12/30/2021,2/11/2022,57000,87081,66471,"DSF0000913266, DSF0000913267",TRUE,9471,16.61578947,1
19,K302,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,5/19/2022,3/14/2023,,836000,577517,414079,"DSF0000913266, DSF0000913267",TRUE,-421921,-50.46901914,0
19,K302,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,5/19/2022,3/14/2023,,93219,132951,100207,"DSF0000913266, DSF0000913267",TRUE,6988,7.496325856,1
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,12/18/2023,,5/7/2024,,110000,110000,DSF0001033121,FALSE,,,
19,K302,LIBERTY AVENUE MIDDLE SCHOOL,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,52000,0,DSF0001034297,FALSE,,,
19,K302,VISTA ACADEMY - BROOKLYN,DOE - RESOA,FY20 RESO A SUPPLEMENTAL COOLING,Construction,In-Progress,1/17/2022,,,,42199,0,DSF0001009260,FALSE,,,
19,K302,VISTA ACADEMY - BROOKLYN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,7/20/2023,,,,309870,0,DSF0001035163,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Scope,Complete,6/2/2022,11/28/2022,9/23/2022,140809,210463,176195,"DSF0001014393, DSF0001014394, DSF0001014395, DSF0001014404",TRUE,35386,25.13049592,1
19,K306,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Design,Complete,9/27/2022,6/12/2023,4/19/2023,702158,459244,459244,"DSF0001014393, DSF0001014394, DSF0001014395, DSF0001014404",TRUE,-242914,-34.59534749,0
19,K306,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Construction,In-Progress,9/5/2023,9/3/2025,,15635113,14238632,1197217,"DSF0001014393, DSF0001014394, DSF0001014395, DSF0001014404",TRUE,-14437896,-92.34276721,0
19,K306,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,"CM,F&E",In-Progress,9/5/2023,9/3/2025,,999835,139186,138359,"DSF0001014393, DSF0001014394, DSF0001014395, DSF0001014404",TRUE,-861476,-86.1618167,0
19,K306,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4/17/2024,8/16/2024,4/24/2024,5388,1151,1151,DSF0001087447,TRUE,-4237,-78.63771344,0
19,K306,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,4/24/2024,10/21/2024,,24246,24246,4605,DSF0001087447,TRUE,-19641,-81.00717644,0
19,K306,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,PNS,,,PNS,312498,312498,0,DSF0001087447,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",PNS,,,PNS,57920,57920,450,DSF0001087447,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,SCA IEH,PO18-PLEASE REMOVE APPROX. 10 FEET OF ACM STEAM PIPE INSULATION FROM 1-1/4' PIPE IN BASMENT CRAWL SP,Construction,In-Progress,6/3/2024,,,,5705,730,SCA0000073048,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,DOE - RESOA,FY22 RESO A STEM LAB,Construction,In-Progress,8/4/2023,,,,174250,0,DSF0001033059,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,4/4/2017,,,,75200,0,DSF0000782639,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,DOE - Skilled Trades,ACE BOILER BURNER CONVERSIONS,Construction,In-Progress,6/30/2021,,,,2393506,0,DSF0000912463,FALSE,,,
19,K306,P.S. 306 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,4/15/2024,,4/25/2024,,65832,10753,DSF0001084143,FALSE,,,
19,K328,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4/17/2024,8/16/2024,5/1/2024,4924,1099,1099,DSF0001087451,TRUE,-3825,-77.68074736,0
19,K328,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,5/1/2024,10/28/2024,,22159,22159,4396,DSF0001087451,TRUE,-17763,-80.16155964,0
19,K328,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,PNS,,,PNS,285607,285607,0,DSF0001087451,FALSE,,,
19,K328,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",PNS,,,PNS,52936,52936,1622,DSF0001087451,FALSE,,,
19,K328,P.S. 328 - BROOKLYN,SCA IEH,PO18-PLEASE REMOVE APPROX. 10 LINEAR FEET OF STEAM PIPE INSULATION FROM HORRIZONTAL 6' PIPES ABOUT 8,Construction,In-Progress,6/10/2024,,,,6216,466,SCA0000073059,FALSE,,,
19,K328,P.S. 328 - BROOKLYN,DOE - Skilled Trades,DEP GREEN INFRASTRUCTURE,Construction,In-Progress,6/29/2022,,,,333888,0,DSF0000865740,FALSE,,,
19,K328,P.S. 328 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,5/6/2024,,5/16/2024,,65832,10846,DSF0001084155,FALSE,,,
