Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
22,K207,P.S. 207 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,2021-06-09,2021-10-22,5/12/2022,59277.0,103967.0,64388.0,"DSF0000867249, DSF0000960572",True,5111.0,8.622231219528654,1.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2023-02-27,2024-01-22,,869389.0,820488.0,603413.0,"DSF0000867249, DSF0000960572",True,-265976.0,-30.59343976056748,0.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,2023-02-27,2024-01-22,,59277.0,94468.0,67958.0,"DSF0000867249, DSF0000960572",True,8681.0,14.644803212038395,1.0
22,K207,P.S. 207 - BROOKLYN,Fast Track Projects,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,2020-09-09,,,,838416.0,780861.0,DSF0000912683,False,,,
22,K207,P.S. 207 - BROOKLYN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-12-19,,5/13/2024,,125000.0,125000.0,DSF0001033503,False,,,
22,K207,P.S. 207 - BROOKLYN,DOE - RESOA,FY20 RESO A WATER FOUNTAIN UPGRADES,Construction,In-Progress,2020-01-28,,,,12445.0,0.0,DSF0000913242,False,,,
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,2017-01-30,2017-03-28,3/16/2017,0.0,17226.0,17226.0,DSF0000844789,False,,,
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,2021-01-06,2021-05-25,5/10/2021,81589.0,53830.0,50735.0,DSF0000844789,True,-30854.0,-37.81637230509015,0.0
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,2023-09-27,2024-08-21,,1196638.0,652845.0,416908.0,DSF0000844789,True,-779730.0,-65.16005675901985,0.0
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,2023-09-27,2024-08-21,,81589.0,62189.0,20996.0,DSF0000844789,True,-60593.0,-74.26613881773278,0.0
22,K217,P.S. 217 - BROOKLYN,DIIT - RESOA,FY19 RESO A TECHNOLOGY,Purch & Install,In-Progress,2021-03-14,,,,50000.0,0.0,DSF0000890071,False,,,
22,K217,P.S. 217 - BROOKLYN,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-09-07,,,,172974.0,0.0,DSF0000913245,False,,,
22,K217,P.S. 217 - BROOKLYN,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,2022-04-11,,,,169282.0,0.0,DSF0000866111,False,,,
22,K217,P.S. 217 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-14,,5/22/2024,,65832.0,189.0,DSF0001084100,False,,,
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2023-07-24,2023-11-22,8/2/2023,4870.0,2107.0,2107.0,DSF0001035011,True,-2763.0,-56.73511293634497,0.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,2023-08-02,2024-01-31,11/1/2023,21915.0,8429.0,8429.0,DSF0001035011,True,-13486.0,-61.53775952543919,0.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,2024-03-01,2025-01-24,,282460.0,268146.0,2320.0,DSF0001035011,True,-280140.0,-99.17864476386036,0.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,2024-03-01,2025-01-24,,52353.0,31487.0,4920.0,DSF0001035011,True,-47433.0,-90.60225775027219,0.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Scope,Complete,2021-09-02,2021-12-06,3/2/2022,0.0,30288.0,30288.0,DSF0001008330,False,,,
22,K222,P.S. 222 - BROOKLYN,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Design,Complete,2023-08-04,2023-12-21,2/12/2024,60000.0,56726.0,11576.0,DSF0001008330,True,-48424.0,-80.70666666666668,0.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,880000.0,880000.0,32101.0,DSF0001008330,False,,,
22,K222,P.S. 222 - BROOKLYN,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,60000.0,60000.0,10736.0,DSF0001008330,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,2021-05-28,,,,435599.0,0.0,DSF0000822804,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - RESOA,FY19 RESO A SUPPLEMENTAL COOLING,Construction,PNS,,,PNS,,297157.0,0.0,DSF0000890766,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-11-04,,,,131034.0,0.0,DSF0000913246,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - Skilled Trades,ACE 6- WIRELESS PNEUMATIC THERMOSTATS,Construction,In-Progress,2020-12-07,,,,106097.0,0.0,DSF0000960488,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-04-16,,5/15/2024,,65832.0,189.0,DSF0001084103,False,,,
22,K222,P.S. 222 - BROOKLYN,DOE - Skilled Trades,ELEVATOR MODERNIZATION,Construction,In-Progress,2023-05-20,,,,612137.0,421244.0,DSF0001063688,False,,,
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,Scope,Complete,2021-03-24,2021-07-23,10/14/2021,27406.0,40577.0,38600.0,DSF0001008580,True,11194.0,40.845070422535215,1.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,Design,Complete,2021-12-01,2022-05-04,9/23/2022,137029.0,220686.0,204383.0,DSF0001008580,True,67354.0,49.15309897904823,1.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,Construction,In-Progress,2023-07-10,2025-04-09,,3083153.0,2861938.0,781067.0,DSF0001008580,True,-2302086.0,-74.66661563665508,0.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,"CM,F&E",In-Progress,2023-07-10,2025-04-09,,191841.0,157365.0,157035.0,DSF0001008580,True,-34806.0,-18.14314979592475,0.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,ROOFS / PARAPETS,Scope,In-Progress,2024-06-18,2024-11-04,,,35598.0,11598.0,"DSF0001091641, DSF0001091642",False,,,
22,K234,I.S. 234 - BROOKLYN,SCA CIP,ROOFS / PARAPETS,Design,PNS,,,PNS,,46391.0,46391.0,"DSF0001091641, DSF0001091642",False,,,
22,K234,I.S. 234 - BROOKLYN,SCA CIP,ROOFS / PARAPETS,Construction,PNS,,,PNS,,0.0,0.0,"DSF0001091641, DSF0001091642",False,,,
22,K234,I.S. 234 - BROOKLYN,SCA CIP,ROOFS / PARAPETS,"CM,F&E",PNS,,,PNS,0.0,0.0,0.0,"DSF0001091641, DSF0001091642",False,,,
22,K234,I.S. 234 - BROOKLYN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-02,,1/17/2023,,50000.0,39862.0,DSF0001034730,False,,,
22,K234,I.S. 234 - BROOKLYN,DOE - RESOA,FY18 RESO A LIBRARY UPGRADE,Construction,In-Progress,2021-12-27,,,,52410.0,0.0,DSF0000867187,False,,,
22,K234,I.S. 234 - BROOKLYN,DOE - RESOA,FY21 RESO A BATHROOM UPGRADE,Construction,In-Progress,2021-12-03,,,,130678.0,0.0,DSF0001008341,False,,,
22,K234,I.S. 234 - BROOKLYN,DOE - RESOA,FY21 RESO A CAFETERIA UPGRADE,Construction,In-Progress,2022-09-06,,,,423372.0,0.0,DSF0001008343,False,,,
22,K234,I.S. 234 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,2021-11-05,,,,154677.0,0.0,DSF0001008680,False,,,
22,K234,I.S. 234 - BROOKLYN,DOE - Skilled Trades,DEP GREEN INFRASTRUCTURE,Construction,In-Progress,2023-06-28,,,,508295.0,0.0,DSF0001034210,False,,,
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Scope,Complete,2019-05-30,2019-10-15,11/1/2019,177065.0,112980.0,112980.0,"DSF0000912355, DSF0000960562",True,-64085.0,-36.19292350266851,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Design,Complete,2019-12-18,2020-06-05,11/4/2021,876028.0,630299.0,558670.0,"DSF0000912355, DSF0000960562",True,-317358.0,-36.22692425356267,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Construction,In-Progress,2022-06-06,2024-06-04,,18906655.0,17311974.0,13075430.0,"DSF0000912355, DSF0000960562",True,-5831225.0,-30.842182289781032,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,"CM,F&E",In-Progress,2022-06-06,2024-06-04,,1438412.0,1535951.0,1517661.0,"DSF0000912355, DSF0000960562",True,79249.0,5.509478508243813,1.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2023-02-07,2023-05-24,2/15/2023,5600.0,3171.0,3171.0,DSF0001034592,True,-2429.0,-43.375,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2023-02-15,2023-08-11,5/2/2023,25200.0,12684.0,12684.0,DSF0001034592,True,-12516.0,-49.666666666666664,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,2023-09-28,2024-08-22,,324800.0,293596.0,219775.0,DSF0001034592,True,-105025.0,-32.33528325123153,0.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,2023-09-28,2024-08-22,,118295.0,92774.0,78529.0,DSF0001034592,True,-39766.0,-33.61596009975062,0.0
22,K236,P.S. 236 - BROOKLYN,Fast Track Projects,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,2020-10-01,,,,283620.0,273145.0,"DSF0000912807, DSF0000914326",False,,,
22,K236,P.S. 236 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086037,False,,,
22,K236,P.S. 236 - BROOKLYN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,2022-03-01,,,,105242.0,0.0,DSF0001009062,False,,,
22,K236,P.S. 236 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-01,,3/15/2024,,65832.0,9529.0,DSF0001084107,False,,,
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2020-05-22,2020-09-22,7/6/2020,5931.0,9142.0,9142.0,DSF0000960743,True,3211.0,54.1392682515596,1.0
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,2020-07-06,2020-12-31,5/5/2021,26688.0,36572.0,36572.0,DSF0000960743,True,9884.0,37.03537170263789,1.0
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,2022-05-19,2023-03-14,,343977.0,319012.0,246617.0,DSF0000960743,True,-97360.0,-28.304218014576556,0.0
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,2022-05-19,2023-03-14,,304957.0,287227.0,143689.0,DSF0000960743,True,-161268.0,-52.88220962299602,0.0
22,K240,I.S. 381 - BROOKLYN,SCA Furniture & Equipment,FY23 RESO A GREENHOUSE,F&E,PNS,,,PNS,100000.0,100000.0,0.0,DSF0001035490,False,,,
22,K240,I.S. 240 - BROOKLYN,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,100000.0,0.0,DSF0001008312,False,,,
22,K240,I.S. 381 - BROOKLYN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2024-04-10,,,,100000.0,100000.0,DSF0001033557,False,,,
22,K240,I.S. 240 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086040,False,,,
22,K240,I.S. 381 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086041,False,,,
22,K240,I.S. 240 - BROOKLYN,DOE - RESOA,FY23 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,100000.0,0.0,DSF0001035489,False,,,
22,K240,I.S. 240 - BROOKLYN,DOE - Skilled Trades,GAS PIPING REPAIR,Construction,In-Progress,2019-08-28,,,,198996.0,7065.0,DSF0000894685,False,,,
22,K240,I.S. 240 - BROOKLYN,DOE - Skilled Trades,WATER MAIN REPLACEMENT,Construction,In-Progress,2021-03-22,,,,156929.0,0.0,DSF0000988542,False,,,
22,K251,P.S. 251 - BROOKLYN,SCA CIP RESOA,FY23 RESO A (MA) LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Scope,Complete,2023-02-06,2023-06-07,5/22/2023,0.0,14222.0,14222.0,"DSF0001035500, DSF0001035501",False,,,
22,K251,P.S. 251 - BROOKLYN,SCA CIP RESOA,FY23 RESO A (MA) LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,2023-05-30,2023-10-05,11/7/2023,45000.0,65925.0,41387.0,"DSF0001035500, DSF0001035501",True,-3613.0,-8.02888888888889,0.0
22,K251,P.S. 251 - BROOKLYN,SCA CIP RESOA,FY23 RESO A (MA) LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Construction,PNS,,,PNS,660000.0,660000.0,9384.0,"DSF0001035500, DSF0001035501",False,,,
22,K251,P.S. 251 - BROOKLYN,SCA CIP RESOA,FY23 RESO A (MA) LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,"CM,F&E",PNS,,,PNS,45000.0,45000.0,9286.0,"DSF0001035500, DSF0001035501",False,,,
22,K251,P.S. 251 - BROOKLYN,Fast Track Projects,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,2020-03-13,,,,411180.0,407984.0,DSF0000912068,False,,,
22,K251,P.S. 251 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086047,False,,,
22,K251,P.S. 251 - BROOKLYN,DOE - RESOA,FY20 RESO A ROOM RENOVATION,Construction,In-Progress,2021-11-01,,,,94456.0,0.0,DSF0000913250,False,,,
22,K251,P.S. 251 - BROOKLYN,DOE - RESOA,FY22 RESO A MEDIA STUDIO,Construction,PNS,,,PNS,,135000.0,0.0,DSF0001033525,False,,,
22,K251,P.S. 251 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-22,,4/5/2024,,65832.0,22116.0,DSF0001084115,False,,,
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,Scope,Complete,2019-01-30,2019-05-01,4/3/2019,33660.0,69367.0,69367.0,DSF0000798194,True,35707.0,106.08140225787284,1.0
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,Design,Complete,2019-04-12,2019-10-04,7/15/2021,168300.0,608851.0,327981.0,DSF0000798194,True,159681.0,94.87878787878788,1.0
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,Construction,In-Progress,2023-09-05,2024-09-04,,3786750.0,3436964.0,1479407.0,DSF0000798194,True,-2307343.0,-60.93201293985607,0.0
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,"CM,F&E",In-Progress,2023-09-05,2024-09-04,,424020.0,311458.0,149105.0,DSF0000798194,True,-274915.0,-64.83538512334323,0.0
22,K254,P.S. 254 - BROOKLYN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,150000.0,0.0,DSF0001033526,False,,,
22,K254,P.S. 254 - BROOKLYN,DOE - RESOA,FY23 RESO A LIBRARY UPGRADE,Construction,PNS,,,PNS,,400000.0,0.0,DSF0001035502,False,,,
22,K254,P.S. 254 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,2024-03-20,,,,65832.0,0.0,DSF0001084117,False,,,
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2023-07-25,2023-11-24,8/2/2023,4870.0,1581.0,1581.0,DSF0001035012,True,-3289.0,-67.53593429158111,0.0
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,2023-08-02,2024-01-31,11/1/2023,21915.0,6324.0,6324.0,DSF0001035012,True,-15591.0,-71.14305270362765,0.0
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,2024-03-01,2025-01-24,,282460.0,254210.0,975.0,DSF0001035012,True,-281485.0,-99.65481838136373,0.0
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,2024-03-01,2025-01-24,,52353.0,31934.0,5403.0,DSF0001035012,True,-46950.0,-89.67967451721964,0.0
22,K255,P.S. 255 - BROOKLYN,SCA IEH,PO18-TEST / ABATE CONDENSATE LINE WRAPPED IN PIPE INSULATION ON LEAKING RADIATOR ALSO  TEST REMOVE A,Construction,Complete,2024-02-28,,3/2/2024,,25689.0,17689.0,SCA0000072779,False,,,
22,K255,P.S. 255 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-01-19,,1/29/2024,,65832.0,567.0,DSF0001084118,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Scope,In-Progress,2024-06-27,2024-10-29,,0.0,505.0,505.0,DSF0001086058,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Design,PNS,,,PNS,45000.0,44495.0,2020.0,DSF0001086058,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Construction,PNS,,,PNS,660000.0,660000.0,0.0,DSF0001086058,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,"CM,F&E",PNS,,,PNS,45000.0,45000.0,0.0,DSF0001086058,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Scope,PNS,,,PNS,0.0,0.0,0.0,DSF0001087023,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Design,PNS,,,PNS,0.0,0.0,0.0,DSF0001087023,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Construction,PNS,,,PNS,0.0,0.0,0.0,DSF0001087023,False,,,
22,K269,P.S. 361 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,"CM,F&E",PNS,,,PNS,0.0,0.0,0.0,DSF0001087023,False,,,
22,K269,P.S. 361 - BROOKLYN,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001035546,False,,,
22,K269,P.S. 361 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,220000.0,0.0,DSF0001086059,False,,,
22,K269,P.S. 361 - BROOKLYN,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,2022-10-15,,,,201714.0,0.0,DSF0001034413,False,,,
22,K269,P.S. 361 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-12,,5/20/2024,,65832.0,189.0,DSF0001084126,False,,,
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2021-03-12,2021-07-27,11/29/2021,48965.0,99078.0,97471.0,"DSF0000989159, DSF0000989160, DSF0001013969",True,48506.0,99.06259573164505,1.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2021-12-08,2022-05-11,5/13/2022,237607.0,271043.0,271043.0,"DSF0000989159, DSF0000989160, DSF0001013969",True,33436.0,14.07197599397324,1.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2022-09-12,2024-03-04,,4722126.0,4457996.0,3752730.0,"DSF0000989159, DSF0000989160, DSF0001013969",True,-969396.0,-20.52880418692767,0.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2022-09-12,2024-03-04,,398088.0,553200.0,545589.0,"DSF0000989159, DSF0000989160, DSF0001013969",True,147501.0,37.05236028214867,1.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,Complete,2018-01-10,2018-04-26,2/12/2018,0.0,11022.0,11021.0,DSF0000867379,False,,,
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,Complete,2018-07-25,2018-12-27,3/13/2019,32974.0,94202.0,86314.0,DSF0000867379,True,53340.0,161.76381391399283,1.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,2019-08-05,2020-03-01,,483624.0,599953.0,301676.0,DSF0000867379,True,-181948.0,-37.62178882768431,0.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,2019-08-05,2020-03-01,,32974.0,62805.0,48452.0,DSF0000867379,True,15478.0,46.940013343846665,1.0
22,K277,P.S. 277 - BROOKLYN,DOE - RESOA,FY16 RESO A CAFETERIA/MULTIPURPOSE ROOM UPGRADE,Construction,PNS,,,PNS,,97548.0,0.0,DSF0000822807,False,,,
22,K277,P.S. 277 - BROOKLYN,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-10-29,,,,142267.0,0.0,DSF0000913258,False,,,
22,K277,P.S. 277 - BROOKLYN,DOE - RESOA,FY22 RESO A LIBRARY UPGRADE,Construction,In-Progress,2023-07-18,,,,123904.0,0.0,DSF0001033531,False,,,
22,K277,P.S. 277 - BROOKLYN,DOE - RESOA,FY24 RESO A BATHROOM UPGRADES,Construction,In-Progress,2024-03-13,,,,300000.0,0.0,DSF0001086064,False,,,
22,K277,P.S. 277 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,2020-01-17,,,,150692.0,0.0,DSF0000912970,False,,,
22,K277,P.S. 277 - BROOKLYN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-11,,3/19/2024,,65832.0,5970.0,DSF0001084132,False,,,
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,2021-05-28,2021-10-14,12/16/2021,20883.0,34133.0,33887.0,"DSF0000989177, DSF0000989178",True,13004.0,62.27074654024805,1.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,2021-12-28,2022-05-31,5/11/2022,102209.0,147796.0,142163.0,"DSF0000989177, DSF0000989178",True,39954.0,39.090491052647025,1.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Construction,In-Progress,2022-08-29,2024-02-19,,2109208.0,1878481.0,1830197.0,"DSF0000989177, DSF0000989178",True,-279011.0,-13.22823543244668,0.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2022-08-29,2024-02-19,,162694.0,200938.0,200046.0,"DSF0000989177, DSF0000989178",True,37352.0,22.958437311763188,1.0
22,K278,I.S. 278 - BROOKLYN,SCA IEH,"PO18-ABATE AND REPLACE FLOOR TILES IN ROOMS: RMS: 308A, 208A, 329 APPROX. 252SF EACH ROOM RM: 311 AP",Construction,In-Progress,2023-08-29,,,,134210.0,2700.0,SCA0000072256,False,,,
22,K278,I.S. 278 - BROOKLYN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-11-09,,3/17/2023,,50000.0,40649.0,DSF0001034885,False,,,
22,K278,I.S. 278 - BROOKLYN,DIIT - RESOA,FY15 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Purch & Install,PNS,,,PNS,,130728.0,0.0,DSF0000801009,False,,,
22,K278,I.S. 278 - BROOKLYN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086065,False,,,
